Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_206.jpg,15,0,0,0,135.5263,105.1258,0.130108,81.85504,359.9935
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_258.jpg,15,0,0,0,135.5263,105.1258,0.1303057,83.65502,0.003936354
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_306.jpg,15,0,0,0,135.5263,105.1258,0.1298642,86.355,0.01831072
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_357.jpg,15,0,0,0,135.5263,105.1258,0.1290513,88.15501,0.02704101
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_409.jpg,15,0,0,0,135.5263,105.1258,0.1270162,90.85501,0.03884253
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_460.jpg,15,0,0,0,135.5263,105.1258,0.1239722,93.55502,0.04909896
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_510.jpg,12.72226,0,0,0,135.5263,105.1258,0.1211175,95.0817,0.05565089
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_561.jpg,10.45121,0,0,0,135.5263,105.1258,0.1154666,96.96298,0.06491966
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_613.jpg,8.153397,0.1531876,0,0,135.5264,105.1253,0.09693583,96.93869,0.07169963
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_664.jpg,5.800777,0.3100289,0,0,135.5262,105.1264,0.1134656,96.93893,0.08228538
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_716.jpg,3.48907,0.4641427,0,0.02086784,135.526,105.1284,0.1496358,96.82596,0.08820267
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_767.jpg,1.163815,0.6191598,0,0.02858345,135.5253,105.1339,0.2525596,96.84769,0.09425838
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_820.jpg,0,0.7727681,0,0.06770287,135.5245,105.1415,0.3815787,96.82968,0.08484162
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_870.jpg,0,0.9306178,0,0.1074443,135.5238,105.1484,0.4910302,96.88269,0.06976223
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_921.jpg,0,1,0,0.1212394,135.5224,105.1616,0.6865625,96.91098,0.0357081
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_20_970.jpg,0,1,0,0.1804855,135.5212,105.1724,0.8381054,96.79422,0.006153698
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_021.jpg,0,1,0,0.2065788,135.5186,105.1921,1.095504,96.77313,359.9773
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_072.jpg,0,1,0,0.2744677,135.5165,105.2065,1.252879,96.87045,359.9835
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_124.jpg,0,1,0,0.3100244,135.5139,105.2277,1.306748,97.00192,0.003039337
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_177.jpg,0,1,0,0.3561983,135.5124,105.241,1.205301,97.00046,0.001412601
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_229.jpg,0,1,0,0.3861671,135.5095,105.2648,1.102187,96.8963,0.0008214623
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_281.jpg,0,1,0,0.4401394,135.506,105.293,1.075806,96.82138,0.0002068031
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_331.jpg,0,1,0,0.4996891,135.5034,105.314,1.091716,96.78357,0.001392731
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_381.jpg,0,1,0,0.5244623,135.4992,105.3484,1.152668,96.7467,0.0004657478
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_432.jpg,0,1,0,0.5878093,135.4962,105.3733,1.210217,96.81619,-0.0005719225
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_484.jpg,0,1,0,0.5989085,135.4914,105.4119,1.241488,96.87549,0.0012534
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_535.jpg,0,1,0,0.6418272,135.4881,105.4386,1.229648,96.91119,0.00029047
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_586.jpg,0,1,0,0.6828029,135.4828,105.4812,1.201322,96.90494,0.001170434
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_636.jpg,2.302644,1,0,0.7421532,135.4787,105.5112,1.184619,96.98517,-4.595351E-05
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_687.jpg,4.53428,1,0,0.7647476,135.4712,105.5594,1.204775,97.33231,-0.0008615814
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_737.jpg,6.846661,1,0,0.8174807,135.4654,105.5932,1.219497,97.6423,-0.001852114
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_787.jpg,9.096963,1,0,0.8599594,135.4549,105.646,1.230847,98.21533,-0.0021707
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_838.jpg,11.35848,1,0,0.9106595,135.4468,105.6824,1.226333,98.68677,-0.002827859
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_890.jpg,13.63975,1,0,0.9419699,135.4329,105.7381,1.194151,99.65021,-0.004322927
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_939.jpg,15,1,0,0.9793997,135.4165,105.7963,1.184075,100.7848,0.01917812
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_21_991.jpg,15,1,0,1.02767,135.4044,105.8369,1.193223,101.5094,0.03365201
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_042.jpg,15,1,0,1.06237,135.3849,105.8993,1.200127,102.6569,0.04517566
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_092.jpg,15,1,0,1.101331,135.3708,105.9421,1.200044,103.461,0.04321666
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_145.jpg,12.72326,1,0,1.134821,135.3487,106.0087,1.206603,104.4933,0.02027674
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_194.jpg,10.37499,1,0,1.184156,135.3334,106.0546,1.214294,105.1061,-0.004218549
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_246.jpg,8.148989,1,0,1.213292,135.309,106.1258,1.234496,105.9052,-0.004408243
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_295.jpg,5.823946,1,0,1.261894,135.2924,106.1746,1.241265,106.3148,-0.003424809
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_346.jpg,3.606242,1,0,1.293433,135.2675,106.2502,1.240854,106.7216,-0.001687185
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_402.jpg,1.31218,1,0,1.341683,135.2423,106.3288,1.241513,106.9296,-0.0002876558
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_452.jpg,3.833102,1,0,1.389866,135.2246,106.3826,1.243142,107.1302,-0.0008675314
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_498.jpg,6.083135,1,0,1.42459,135.1959,106.4648,1.23907,107.6625,-0.001774637
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_554.jpg,8.163056,1,0,1.466847,135.1753,106.5208,1.239056,108.1412,-0.002729832
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_605.jpg,10.66749,1,0,1.498044,135.1413,106.6059,1.241594,109.1316,0.01781546
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_655.jpg,8.368922,1,0,1.541623,135.1179,106.664,1.242421,109.7439,0.01920299
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_808.jpg,6.098568,1,0,1.573399,135.0173,106.9073,1.258498,111.5533,-0.002283728
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_865.jpg,0,1,0,1.711555,134.978,107.0034,1.269133,111.7485,0.0001707699
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_22_934.jpg,0,1,0,1.741758,134.9381,107.1021,1.277535,111.7823,0.001004447
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_018.jpg,0,1,0,1.818161,134.8693,107.2722,1.283535,111.8055,0.001101537
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_069.jpg,0,1,0,1.8636,134.841,107.3422,1.28382,111.8128,0.001098042
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_123.jpg,0,1,0,1.893891,134.7976,107.4493,1.289764,111.8232,0.001137648
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_174.jpg,0,1,0,1.938248,134.7681,107.5222,1.294837,111.8319,0.001144242
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_226.jpg,0,1,0,1.96895,134.723,107.6334,1.298786,111.843,0.001161217
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_277.jpg,0,1,0,2.013911,134.6924,107.709,1.298987,111.8499,0.001160603
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_328.jpg,0,1,0,2.043898,134.6456,107.8243,1.302541,111.8601,0.001198608
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_380.jpg,0,1,0,2.087787,134.5977,107.9422,1.307141,111.8726,0.001215636
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_432.jpg,0,1,0,2.132888,134.5653,108.0221,1.306571,111.8795,0.001201919
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_485.jpg,0,1,0,2.162613,134.5157,108.1441,1.312066,111.8914,0.001241259
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_535.jpg,0,1,0,2.206645,134.4821,108.2267,1.311572,111.8983,0.001214704
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_588.jpg,2.294793,1,0,2.236212,134.4299,108.3523,1.312312,112.1027,-0.00015001
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_637.jpg,4.636328,1,0,2.280468,134.3936,108.4369,1.309319,112.4107,-0.0009954132
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_692.jpg,6.879433,1,0,2.308241,134.3361,108.5647,1.306127,113.1858,-0.002345525
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_744.jpg,9.341047,1,0,2.349906,134.2743,108.6931,1.296332,114.3047,0.03374828
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_796.jpg,11.69482,1,0,2.390466,134.2304,108.7785,1.269665,115.2491,0.07567503
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_848.jpg,9.352016,1,0,2.416182,134.1625,108.9072,1.199823,116.5938,0.1181491
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_900.jpg,7.02578,1,0,2.460159,134.0917,109.0374,1.126957,117.6794,0.1569539
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_23_951.jpg,4.707375,1,0,2.504349,134.0433,109.1253,1.086992,118.2195,0.1758669
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_001.jpg,2.408118,1,0,2.53328,133.9694,109.2596,1.063052,118.7015,0.1953581
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_052.jpg,0.1411126,1,0,2.576193,133.9197,109.3509,1.064963,118.8212,0.1881271
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_104.jpg,0,1,0,2.604155,133.844,109.4902,1.101547,118.8578,0.1676653
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_154.jpg,2.328584,1,0,2.645639,133.7921,109.5841,1.133358,118.9708,0.1554223
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_205.jpg,4.593415,1,0,2.672617,133.7114,109.7253,1.172425,119.4542,0.1483634
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_258.jpg,6.895925,1,0,2.713213,133.6554,109.8195,1.183091,119.9867,0.151509
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_308.jpg,9.24508,1,0,2.740078,133.5676,109.9598,1.157192,121.1537,0.176377
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_359.jpg,6.990236,1,0,2.779736,133.4766,110.1006,1.107361,122.2639,0.1959023
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_406.jpg,4.701563,1,0,2.822601,133.4145,110.1953,1.078094,122.8394,0.2070927
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_516.jpg,2.542205,1,0,2.850774,133.2549,110.4362,1.058544,123.6484,0.2217837
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_572.jpg,0,1,0,2.933023,133.1572,110.5841,1.08044,123.7912,0.1993346
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_624.jpg,0,1,0,2.960717,133.0579,110.7344,1.127837,123.804,0.160601
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_674.jpg,0,1,0,3.00121,132.9909,110.8359,1.172863,123.7913,0.1280526
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_727.jpg,0,1,0,3.027512,132.8891,110.9901,1.250255,123.7652,0.06276582
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_777.jpg,0,1,0,3.06857,132.8203,111.0941,1.315796,123.747,0.017822
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_831.jpg,0,1,0,3.095345,132.7154,111.2512,1.401675,123.7459,0.002100778
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_876.jpg,2.310496,1,0,3.135108,132.6443,111.3558,1.414339,123.8699,0.001542465
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_927.jpg,0.1493865,1,0,3.162938,132.5367,111.5139,1.390076,123.9922,0.0009610716
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_24_978.jpg,0,1,0,3.206235,132.4276,111.6743,1.380289,124.0416,0.0008631754
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_034.jpg,0,1,0,3.246706,132.3539,111.7824,1.388103,124.0617,0.0009601901
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_083.jpg,0,1,0,3.273129,132.2422,111.9461,1.395935,124.0856,0.001606185
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_147.jpg,0,1,0,3.312879,132.1292,112.1117,1.395079,124.1013,0.001631004
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_237.jpg,0,1,0,3.380467,131.9762,112.3356,1.397826,124.1202,0.001158222
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_287.jpg,0,1,0,3.406901,131.8598,112.5057,1.399671,124.1382,0.001626737
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_338.jpg,0,1,0,3.446195,131.7814,112.6203,1.403787,124.1489,0.00153656
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_388.jpg,0,1,0,3.472491,131.6628,112.7937,1.405518,124.1641,0.001185688
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_439.jpg,2.277301,1,0,3.512709,131.5418,112.9684,1.413402,124.3728,0.0008280654
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_489.jpg,4.580965,1,0,3.551177,131.4595,113.0851,1.406918,124.6871,-0.0004717454
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_540.jpg,6.825974,1,0,3.577696,131.3328,113.2601,1.394759,125.5025,-0.001438047
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_591.jpg,4.563299,1,0,3.615126,131.2468,113.3773,1.389667,126.04,0.0002551666
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_640.jpg,2.24755,1,0,3.641107,131.1161,113.5545,1.391963,126.577,0.00224873
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_690.jpg,0.02634354,1,0,3.679865,131.0282,113.6737,1.398422,126.7402,0.003548513
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_739.jpg,0,1,0,3.705574,130.8949,113.8539,1.407552,126.8264,0.004152594
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_791.jpg,0,1,0,3.744144,130.805,113.9749,1.415528,126.8434,0.004098564
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_840.jpg,0,1,0,3.769721,130.6688,114.1577,1.425162,126.8529,0.003392558
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_890.jpg,0,1,0,3.808137,130.577,114.2804,1.432648,126.8583,0.002948015
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_940.jpg,0,1,0,3.833598,130.4379,114.4658,1.437413,126.8686,0.002444883
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_25_990.jpg,0,1,0,3.871878,130.3442,114.5902,1.43918,126.8765,0.002859069
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_040.jpg,0,1,0,3.896873,130.2025,114.7784,1.442275,126.8832,0.002111518
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_091.jpg,0,1,0,3.935357,130.1071,114.9047,1.442375,126.8919,0.002428181
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_140.jpg,0,1,0,3.960206,129.9629,115.0957,1.44614,126.9038,0.001669205
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_189.jpg,0,1,0,3.998478,129.8658,115.2239,1.448425,126.9148,0.001465223
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_239.jpg,0,1,0,4.023564,129.719,115.4177,1.45097,126.9349,0.001768786
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_285.jpg,0,1,0,4.060593,129.6203,115.5478,1.453478,126.9487,0.001764117
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_335.jpg,0,1,0,4.085567,129.521,115.6787,1.455774,126.9629,0.001755525
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_384.jpg,0,1,0,4.110489,129.3708,115.8765,1.459874,126.9839,0.001388847
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_434.jpg,0,1,0,4.148295,129.2699,116.0093,1.461235,126.9986,0.001381482
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_482.jpg,0,1,0,4.173078,129.1173,116.21,1.46415,127.0229,0.0019004
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_532.jpg,0,1,0,4.209639,129.0148,116.3447,1.467972,127.0367,0.001304968
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_581.jpg,0,1,0,4.234651,128.8598,116.5482,1.469379,127.0613,0.001799226
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_631.jpg,0,1,0,4.271018,128.7557,116.6848,1.47424,127.0763,0.001312818
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_681.jpg,0,1,0,4.295888,128.5984,116.8911,1.476365,127.1017,0.001828136
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_729.jpg,0,1,0,4.332066,128.4927,117.0295,1.476787,127.1176,0.001835289
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_779.jpg,0,1,0,4.356461,128.3864,117.1687,1.480254,127.1329,0.001345222
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_827.jpg,0,1,0,4.38114,128.2258,117.3789,1.483002,127.1599,0.001971597
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_878.jpg,0,1,0,4.417044,128.1179,117.52,1.485406,127.175,0.001366443
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_925.jpg,0,1,0,4.441598,127.9549,117.7329,1.49066,127.2016,0.001489806
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_26_978.jpg,0,1,0,4.477649,127.8455,117.8758,1.490512,127.2185,0.001489912
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_022.jpg,0,1,0,4.501729,127.6802,118.0915,1.493867,127.246,0.001852304
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_073.jpg,0,1,0,4.53777,127.5692,118.2361,1.49144,127.2657,0.001391856
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_120.jpg,0,1,0,4.561584,127.4015,118.4546,1.497141,127.297,0.001389884
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_169.jpg,0,1,0,4.5969,127.2889,118.601,1.499597,127.3185,0.001854178
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_217.jpg,0,1,0,4.620896,127.1758,118.7481,1.492867,127.3424,0.001387907
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_266.jpg,0,1,0,4.644789,127.0048,118.9702,1.491791,127.3767,0.001389507
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_316.jpg,0,1,0,4.679831,126.89,119.1192,1.49686,127.399,0.001411182
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_364.jpg,0,1,0,4.703124,126.7165,119.344,1.5051,127.4324,0.001871691
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_411.jpg,0,1,0,4.738466,126.6002,119.4946,1.500059,127.457,0.001419191
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_465.jpg,0,1,0,4.762085,126.4245,119.7219,1.500325,127.4922,0.001435952
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_513.jpg,0,1,0,4.796746,126.3065,119.8744,1.505557,127.515,0.001450849
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_557.jpg,0,1,0,4.819783,126.1879,120.0275,1.511396,127.5395,0.001385676
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_604.jpg,0,1,0,4.842985,126.009,120.2583,1.502761,127.5764,0.001463338
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_652.jpg,0,1,0,4.878077,125.8888,120.4131,1.501747,127.5999,0.0014667
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_701.jpg,0,1,0,4.900933,125.7074,120.6466,1.507244,127.6348,0.001489817
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_749.jpg,0,1,0,4.935121,125.5856,120.8031,1.514857,127.658,0.00149895
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_798.jpg,0,1,0,4.957857,125.4632,120.9603,1.517142,127.6856,0.001415199
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_847.jpg,0,1,0,4.980997,125.2786,121.1971,1.511763,127.7287,0.001554249
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_894.jpg,0,1,0,5.012013,125.1552,121.3552,1.51131,127.7545,0.001537754
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_944.jpg,0,1,0,5.011213,124.9698,121.5925,1.520269,127.7968,0.001373085
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_27_992.jpg,0,1,0,5.014173,124.8468,121.7497,1.44656,127.8206,0.002180913
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_28_038.jpg,0,1,0,5.031202,124.7243,121.9061,1.372408,127.8617,0.001293838
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_28_086.jpg,0,1,0,5.010298,124.5394,122.1421,1.306968,127.894,0.001391186
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_28_135.jpg,0,1,0,5.014165,124.4158,122.2995,1.279897,127.912,0.001509768
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_28_182.jpg,0,1,0,5.017077,124.2305,122.5356,1.253661,127.9763,0.0003066582
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_28_231.jpg,0,1,0,4.993361,124.1065,122.6933,1.253973,127.9964,0.001425049
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_28_279.jpg,0,1,0,5.014269,123.9203,122.9298,1.267369,128.0329,0.001149007
